Metabolite,LibraryID,Precursor_Mass,Network_Number,RTConsensus
54824,NA,492.38,NA,5.5509
54513,NA,762.54,NA,5.5513
54602,"Candidate Dihydroxylated bile acid (delta mass -22.0053; sirius atomic difference: 1C, -2H, -2O; buddy atomic difference: 1C, -2H, -2O)",371.29,536,5.5516
54886,NA,257.18,964,5.5516
55492,NA,497.29,4878,5.552
55036,NA,509.29,140,5.5525
54368,NA,521.28,1555,5.5525
55131,NA,501.32,867,5.5527
54735,NA,404.28,2950,5.5529
54984,NA,474.36,NA,5.5554
54866,NA,404.34,NA,5.5555
54643,NA,508.38,2760,5.5561
53805,NA,444.33,965,5.5565
54980,NA,824.01,16,5.5567
55356,NA,483.34,NA,5.5572
54890,NA,368.32,15,5.5576
54997,NA,551.33,222,5.5579
54206,NA,624.29,222,5.5587
54805,NA,808.04,16,5.559
54849,NA,451.35,1064,5.5594
54739,NA,1071.72,16,5.5596
55536,NA,539.32,NA,5.56
54728,NA,808.53,16,5.5604
54807,NA,525.35,78,5.5605
55026,NA,479.34,NA,5.5609
54857,NA,1047.73,349,5.5615
54757,NA,462.35,NA,5.5616
54718,NA,623.29,385,5.5621
54746,NA,440.3,NA,5.5627
54684,NA,644.51,679,5.5635
54673,NA,334.27,641,5.5636
55327,"Candidate Dihydroxylated bile acid (delta mass 31.042; sirius atomic difference: 1C, 5H, 1N; buddy atomic difference: 1C, 5H, 1N)",424.34,78,5.5636
55154,NA,253.22,NA,5.5645
54767,NA,679.48,NA,5.5647
54644,NA,548.36,1825,5.5652
55030,NA,414.38,NA,5.5654
55207,NA,298.27,1675,5.5665
54936,NA,592.37,426,5.5677
55039,NA,624.39,NA,5.5688
55032,NA,652.42,NA,5.5688
54892,NA,500.03,NA,5.5688
54518,NA,646.28,NA,5.5692
54645,NA,626.3,676,5.5692
55031,NA,390.32,4364,5.5707
54431,NA,291.23,NA,5.571
54995,NA,259.19,964,5.5711
54741,NA,526.38,904,5.5711
54998,NA,527.38,904,5.5713
54753,NA,401.34,414,5.5715
55042,NA,563.07,812,5.5723
55000,NA,607.46,1143,5.5727
54759,NA,462.28,NA,5.573
55251,NA,425.34,NA,5.5731
54881,NA,525.37,238,5.5732
54969,NA,499.7,47,5.5735
55223,NA,388.31,NA,5.5745
54900,NA,366.32,29,5.5747
54996,NA,609.91,165,5.5756
54860,NA,395.28,NA,5.5761
54894,NA,614.34,16,5.5765
55023,NA,476.35,421,5.5766
54610,NA,377.18,NA,5.5767
55948,NA,476.37,NA,5.5767
55015,NA,377.23,NA,5.5779
54970,"Candidate Trihydroxylated bile acid (delta mass -54.0102; sirius atomic difference: -3C, -2H, -1O; buddy atomic difference: -3C, -2H, -1O)",355.28,NA,5.5781
54631,NA,384.29,NA,5.5783
55844,NA,429.3,NA,5.5795
54858,NA,104.11,57,5.5802
55250,NA,381.21,NA,5.5804
54791,NA,615.32,566,5.5815
55082,NA,397.24,3622,5.5819
55705,NA,506.38,3989,5.5822
55222,NA,388.24,1484,5.5824
54786,NA,499.3,140,5.5826
55011,NA,480.31,792,5.5835
55072,NA,623.45,2798,5.5839
55890,NA,426.36,NA,5.5842
54920,"Candidate Trihydroxylated bile acid (delta mass 514.3082; sirius atomic difference: 33C, 42H, 2N, 1O, 1S; buddy atomic difference: 25C, 47H, 4N, 3O, 1P, 1S)",923.61,NA,5.5842
55231,NA,386.25,179,5.5847
54762,NA,463.34,NA,5.5853
55489,NA,364.19,NA,5.5865
55237,NA,593.33,284,5.5867000000000004
55063,NA,502.29,NA,5.5871
54597,NA,286.27,279,5.5872
55006,NA,703.58,NA,5.5874
55065,NA,326.23,964,5.5875
55128,NA,623.96,NA,5.5878
55074,NA,322.3,29,5.5882
55071,NA,615.42,NA,5.5885
55081,NA,563.4,NA,5.589
55449,"Candidate Dihydroxylated bile acid (delta mass -3.9953; sirius atomic difference: 1C, -1O; buddy atomic difference: 1C, -1O; spectral library match to CCMSLIB00005464979, ""methyl (4R)-4-((3R,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoate"")",389.31,536,5.59
55219,NA,482.38,1986,5.5923
55034,NA,531.27,NA,5.5939
55129,NA,608.43,3103,5.5946
54989,NA,309.29,749,5.5947
55151,NA,550.32,2195,5.5965
55160,NA,962.08,417,5.5965
55135,NA,518.37,NA,5.5972
54967,NA,552.33,222,5.5973
55242,NA,381.24,NA,5.5989
55576,NA,621.43,NA,5.5992
55400,NA,536.39,NA,5.5997
55249,NA,339.16,171,5.6009
55275,NA,441.33,2462,5.6011
55286,NA,372.28,780,5.6014
54956,NA,498.38,NA,5.6015
54909,NA,503.33,867,5.6024
55825,"Candidate Dihydroxylated bile acid (delta mass 14.0154; sirius atomic difference: 1C, 2H; buddy atomic difference: 1C, 2H; spectral library match to CCMSLIB00004704780, Methyl Deoxycholate)",407.32,78,5.6025
55774,NA,684.34,3655,5.6032
55688,NA,261.24,4154,5.6037
55557,NA,278.27,304,5.6037
55911,NA,481.33,2933,5.6061
54842,NA,589.3,284,5.6073
55389,NA,543.35,NA,5.6074
55211,NA,454.34,3785,5.6079
55163,NA,430.32,97,5.6085
55252,NA,238.22,NA,5.6101
54788,NA,470.4,5577,5.6122
55411,NA,436.25,446,5.6128
55375,NA,536.38,659,5.6148
55324,NA,430.29,97,5.6153
55311,NA,505.35,3656,5.6159
55057,NA,407.28,NA,5.617
55343,NA,391.08,304,5.6176
55346,NA,636.4,1387,5.6177
54012,NA,388.34,NA,5.6178
55373,NA,313.14,NA,5.618
55185,NA,640.4,2674,5.6193
55952,NA,565.27,4878,5.621
55478,NA,360.24,NA,5.6211
55329,NA,351.1,NA,5.6212
54578,NA,702.48,NA,5.6215
55365,NA,634.43,NA,5.6219
55150,NA,371.33,3359,5.6221
55258,"Candidate Dihydroxylated bile acid (delta mass 313.2631; sirius atomic difference: 18C, 35H, 1N, 3O; buddy atomic difference: 18C, 35H, 1N, 3O)",706.55,3260,5.6224
55363,NA,611.77,NA,5.623
55364,NA,526.49,NA,5.6236
55256,NA,678.48,NA,5.6249
54663,NA,205.09,304,5.6253
55551,NA,335.13,4603,5.6254
55061,NA,369.32,749,5.6256
55321,NA,666.43,NA,5.6264
55289,NA,373.29,25,5.6287
55446,NA,330.27,3864,5.6292
55315,NA,910.05,417,5.6291
55697,NA,443.26,1416,5.6296
55190,NA,366.3,NA,5.6313
55318,NA,548.39,NA,5.6315
55500,NA,634.41,NA,5.6333
55423,NA,415.22,NA,5.6336
55169,NA,348.31,NA,5.6337
55661,NA,295.26,25,5.635
54558,NA,540.43,4838,5.6356
55485,NA,196.1,NA,5.6372
55843,NA,663.33,4095,5.6375
55386,NA,719.02,47,5.6376
55530,NA,410.27,NA,5.6382
55522,NA,390.27,4364,5.6382
55675,NA,340.25,672,5.6382
55479,NA,539.27,NA,5.6383
55870,NA,903.59,4878,5.6383
55390,NA,586.42,4315,5.6399
55511,NA,549.38,NA,5.6403
55393,NA,674.44,240,5.6404
55205,NA,391.31,146,5.641
56061,NA,369.38,965,5.6426
55360,NA,384.28,4146,5.6432
56080,NA,363.25,1579,5.6437
55548,NA,832.57,NA,5.6441
55452,NA,455.31,NA,5.645
55625,NA,490.33,583,5.6453
54623,NA,348.29,NA,5.6465
55115,NA,585.47,NA,5.647
55689,NA,127.04,1939,5.6488
55583,NA,149.02,1330,5.6495
55664,NA,590.43,965,5.6504
55663,NA,301.14,NA,5.6506
55068,NA,349.29,NA,5.6507
55879,NA,450.29,NA,5.6511
55627,NA,512.34,505,5.6514
55925,NA,346.3,303,5.6519
55949,"Candidate Dihydroxylated bile acid (delta mass 420.3232; sirius atomic difference: 26C, 44H, 4O; buddy atomic difference: 26C, 44H, 4O; spectral library match to CCMSLIB00005464981, ""methyl (4R)-4-((3R,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoate"")",813.62,78,5.6526
56083,NA,688.52,29,5.6547
55547,NA,421.26,7071,5.656
55685,NA,416.25,468,5.6586
55266,NA,343.28,NA,5.6596
56493,NA,351.29,1159,5.6612
55599,NA,476.33,NA,5.6613
55676,NA,281.21,NA,5.6636
55710,NA,594.31,NA,5.6651
55482,NA,122.1,NA,5.6651
56497,NA,430.39,1419,5.6656
55462,NA,457.29,NA,5.6658
55604,NA,468.35,4573,5.6664
55939,NA,596.42,NA,5.6664
56184,NA,327.38,6990,5.6665
55201,NA,356.35,2904,5.6666
56192,NA,386.29,NA,5.6668
55690,NA,423.36,NA,5.6669
55444,NA,411.32,551,5.6674
55233,NA,517.29,422,5.6676
56133,NA,358.26,244,5.6678
55662,NA,695.98,165,5.6681
56116,NA,470.35,4009,5.6682
55807,NA,696.5,47,5.6682
55172,NA,361.22,199,5.6687
56077,NA,732.55,29,5.6691
56236,NA,462.39,438,5.6694
55519,NA,500.36,NA,5.6702
55653,NA,572.37,NA,5.6704
56110,NA,644.5,29,5.6706
55458,NA,416.3,NA,5.6708
55512,NA,480.38,16,5.6711
55711,NA,697,47,5.6738
54253,NA,279.16,304,5.6742
55854,NA,647.45,NA,5.6743
55546,NA,177.09,NA,5.6744
55174,NA,273.19,NA,5.6745
55022,NA,378.25,199,5.6765
55167,NA,383.2,NA,5.6765
55709,NA,183.1,934,5.6773
55531,NA,479.31,NA,5.6773
56401,NA,421.21,NA,5.6773
55614,NA,356.24,4146,5.678
55827,"Candidate Trihydroxylated bile acid (delta mass 13.0327; sirius atomic difference: 1C, 3H, 1N, -1O; buddy atomic difference: 1C, 3H, 1N, -1O)",422.33,294,5.6812
55842,NA,641.35,4095,5.6814
55803,NA,358.24,4262,5.6817
56407,NA,437.18,NA,5.6828
55723,NA,546.4,965,5.6831
55962,NA,473.33,4720,5.6834
56030,NA,319.23,1880,5.6837
56203,"Candidate Dihydroxylated bile acid (delta mass 321.2401; sirius atomic difference: 16C, 36H, 1N, 3O, 1P; buddy atomic difference: 13C, 31H, 5N, 4O)",714.54,421,5.6849
55632,NA,637.44,1143,5.6855
55893,NA,341.21,NA,5.688
56066,NA,417.24,140,5.6886
55751,NA,484.38,4504,5.6891
55699,NA,389.11,1484,5.6892
55864,NA,339.27,NA,5.6914
56151,NA,457.23,2026,5.6922
55725,NA,411.09,NA,5.6934
55624,NA,400.26,2684,5.6937
55674,NA,550.39,238,5.6938
54419,NA,314.27,2652,5.6938
55993,NA,386.33,NA,5.6942
55628,NA,490.39,1366,5.6945
55820,NA,523.32,NA,5.6953
55912,NA,337.27,NA,5.6964
55454,NA,533.72,47,5.6972
55894,NA,409.19,NA,5.6976
56042,NA,502.37,965,5.6979
55942,NA,466.33,792,5.6982
56188,NA,452.28,140,5.6983
55924,NA,488.31,583,5.6987
55642,NA,695.48,NA,5.6993
56220,NA,279.23,1229,5.7001
55989,NA,450.36,NA,5.7005
55846,NA,534.05,NA,5.7005
55944,NA,415.32,414,5.7009
58706,NA,297.24,3869,5.7012
56274,NA,625.39,NA,5.7022
56092,NA,353.27,NA,5.7028
55935,NA,722.45,1974,5.704
55746,NA,685.31,NA,5.7042
56639,NA,477.18,NA,5.7045
56245,NA,600.47,29,5.7053
54282,NA,428.37,94,5.7059
56062,NA,435.25,140,5.7064
56146,NA,360.22,NA,5.7083
56059,NA,385.21,3653,5.7098
55997,NA,527.37,NA,5.7114
56543,NA,495.24,NA,5.7129
56045,NA,425.31,NA,5.713
56129,NA,387.13,NA,5.7147
56044,NA,650.4,NA,5.7185
56054,NA,314.34,352,5.7187
55707,NA,293.21,5,5.719
55561,NA,589.41,NA,5.7192
56226,NA,469.34,165,5.7193
55980,NA,415.36,414,5.7193
56075,NA,626.43,336,5.7194
55571,NA,377.36,669,5.7196
55972,NA,478.41,NA,5.7215
56015,NA,492.36,1109,5.7216
55009,NA,355.26,964,5.7223
55979,NA,867.56,744,5.7234
56152,NA,372.29,NA,5.7235
56521,NA,264.16,NA,5.7237
56178,NA,422.24,NA,5.7239
56243,NA,582.75,1300,5.7244
56142,NA,828.56,165,5.7254
55539,NA,398.33,NA,5.7256
56032,NA,694.43,NA,5.7267
56006,NA,446.33,1986,5.727
55987,NA,591.39,336,5.7271
54917,NA,701.56,NA,5.7273
56400,NA,391.28,NA,5.7309
55868,"Candidate Dihydroxylated bile acid (delta mass 437.3496; sirius atomic difference: 26C, 47H, 1N, 4O; buddy atomic difference: 26C, 47H, 1N, 4O)",830.65,78,5.7319
56522,NA,376.19,NA,5.7327
56101,NA,407.3,NA,5.7328
56268,NA,556.44,29,5.7341
55683,NA,367.28,NA,5.7355
56580,NA,518.38,NA,5.7386
56086,NA,483.29,4504,5.7391
56211,NA,434.27,140,5.7397
56412,NA,380.26,3489,5.7398
56405,NA,458.35,965,5.7402
56087,NA,609.4,NA,5.7424
56325,NA,215.14,3651,5.7427
56260,NA,484.37,4355,5.7429
56286,NA,344.35,NA,5.7432
56170,NA,357.26,NA,5.744
56177,NA,467.31,792,5.7451
55366,NA,490.35,1366,5.7457
56232,NA,443.33,NA,5.7473
56431,"Candidate Monohydroxylated bile acid (delta mass 37.0165; buddy atomic difference: -1C, 3H, 1N, 2O)",414.32,965,5.7476
56218,NA,442.35,NA,5.7476
56183,NA,631.45,NA,5.7477
55560,NA,584.45,591,5.7477
56093,NA,376.3,NA,5.7499
55855,NA,400.38,1419,5.7501
56363,NA,397.2,1691,5.7503
55677,NA,360.36,938,5.7552
55716,NA,300.29,15,5.7555
56273,NA,450.22,NA,5.7562
56282,NA,414.24,NA,5.7567
56169,NA,647.57,1561,5.757
56546,NA,654.44,165,5.7576
56174,NA,428.2,NA,5.7588
56340,NA,645.5,97,5.759
55968,NA,494.36,NA,5.7595
56553,NA,338.23,964,5.7596
56352,NA,512.42,29,5.763
56316,NA,678.43,NA,5.7637
56249,NA,374.29,445,5.7643
56318,NA,526.4,397,5.7645
56393,NA,659.46,NA,5.7656
56150,NA,249.26,7132,5.7657
55985,NA,617.47,NA,5.766
56470,NA,329.23,1271,5.7663
56452,NA,652.98,47,5.7672
55686,NA,325.29,15,5.7682
56163,NA,396.22,NA,5.769
56411,NA,652.48,165,5.7704
56202,NA,661.41,620,5.7708
56403,NA,692.57,262,5.7711
56446,NA,375.25,NA,5.7712
56489,NA,355.28,NA,5.7717
56283,NA,620.44,NA,5.772
55971,NA,326.3,15,5.7727
56277,NA,481.29,NA,5.7734
56425,NA,622.42,1387,5.7764
56688,NA,439.36,NA,5.7768
56341,NA,228.23,NA,5.7771
56379,NA,369.3,965,5.7773
56058,NA,369.35,1561,5.7777
56602,NA,659.97,NA,5.7783
56504,NA,457.34,97,5.7802
56424,NA,445.26,NA,5.7809
56820,NA,453.26,NA,5.7819
56293,NA,769.55,208,5.7819
55804,NA,627.37,NA,5.7824
55732,NA,535.4,NA,5.7827
56494,NA,473.34,5097,5.7828
55869,NA,835.61,4878,5.7845
55453,NA,284.33,100,5.7848
56397,NA,567.74,47,5.7863
56637,NA,566.35,NA,5.7866
55907,NA,384.31,NA,5.7867
56540,NA,397.19,NA,5.7883
56433,NA,681.98,NA,5.789
56547,NA,492.34,792,5.7899
56457,NA,667.49,97,5.7913
56450,NA,325.24,1288,5.7918
56480,"Candidate Monohydroxylated bile acid (delta mass 91.0841; sirius atomic difference: 1C, 9H, 5N; buddy atomic difference: 1C, 9H, 5N)",468.39,29,5.7943
56864,NA,357.28,964,5.7963
56186,NA,725.5,165,5.7963
56208,NA,513.39,165,5.7968
56435,NA,454.32,NA,5.7972
56837,NA,504.37,47,5.7975
56212,NA,698.36,3655,5.7983
56025,NA,413.37,NA,5.7986
56742,NA,362.25,NA,5.8016
56368,NA,450.24,1169,5.8072
56596,NA,397.34,4031,5.8078
56345,"Candidate Dihydroxylated bile acid (delta mass 23.9901; buddy atomic difference: -3C, 2N, 2O)",417.3,414,5.8079
56555,NA,457.28,NA,5.808
56413,NA,441.3,NA,5.8083
56720,NA,576.4,238,5.8093
56884,NA,454.39,94,5.8101
56374,NA,549.2,5,5.8117
56544,NA,524.43,NA,5.8118
56427,NA,298.35,100,5.8123
56755,NA,704.45,NA,5.8145
56756,NA,419.32,NA,5.8146
56635,NA,221.19,NA,5.8148
56646,NA,424.36,29,5.8148
56557,NA,438.34,397,5.8148
56809,NA,518.33,4398,5.8198
56865,NA,504.7,NA,5.8209
56607,NA,630.96,1300,5.8217
56905,NA,748.04,208,5.8255
56822,NA,393.26,NA,5.826
57154,NA,536.38,1902,5.8265
56968,NA,312.36,NA,5.8267
56873,NA,407.33,29,5.827
56760,NA,637.95,165,5.8272
56831,NA,747.53,1646,5.829
56724,NA,646.35,1974,5.8296
56160,NA,390.3,4364,5.832
56711,NA,688.46,2215,5.833
56373,NA,568.08,NA,5.8349
57342,NA,404.3,1591,5.8373
56650,NA,402.29,NA,5.8391
56816,NA,269.19,3040,5.841
56739,NA,560.37,16,5.8419
56797,"Candidate Tetrahydroxylated bile acid (delta mass -61.979; sirius atomic difference: -4C, 2H, -1O; buddy atomic difference: -4C, 2H, -1O)",363.31,29,5.8435
55350,NA,380.34,29,5.8435
56761,NA,394.32,397,5.8435
56815,NA,605.41,1483,5.8437
56847,NA,561.38,NA,5.8441
57074,NA,344.32,15,5.8452
56867,NA,403.25,304,5.8454
56762,NA,312.29,15,5.8462
56900,NA,366.3,NA,5.8465
57027,NA,608.39,NA,5.8467
56972,NA,411.31,NA,5.8474
56929,NA,374.25,NA,5.8486
56180,NA,340.39,NA,5.8496
57408,NA,151.1,2286,5.85
56890,NA,319.28,29,5.85
56877,NA,336.31,29,5.85
56897,NA,525.32,140,5.8501
57007,NA,293.17,5,5.8504
56515,NA,617.89,620,5.8536
56852,NA,546.34,1825,5.8552
56909,NA,507.31,NA,5.8552
56741,NA,499.32,NA,5.8553
56899,NA,554.4,NA,5.8558
57025,NA,368.32,NA,5.8563
56945,NA,568.32,NA,5.8578
56526,NA,460.34,1992,5.8582
57062,NA,548.38,NA,5.8586
57177,NA,416.34,NA,5.8592
56937,NA,726.02,1646,5.8613
56896,NA,501.39,NA,5.8622
56708,NA,189.13,NA,5.8624
56578,NA,701.56,NA,5.8625
56738,NA,494.37,NA,5.8634
56825,NA,724.5,NA,5.8646
56954,NA,529.33,620,5.8648
57084,NA,602.1,NA,5.8668
56868,NA,415.29,NA,5.867
57467,NA,444.31,NA,5.8688
56845,NA,431.28,NA,5.8691
56924,NA,638.93,165,5.8696
56860,NA,725.52,NA,5.8714
56824,NA,485.36,NA,5.8718
57259,NA,407.24,NA,5.8732
56875,NA,725,165,5.8736
56517,NA,679.54,NA,5.8739
56713,NA,698.46,1991,5.8753
56833,NA,623.41,1483,5.8753
56993,NA,550.4,1387,5.8761
57128,NA,443.35,NA,5.8766
56808,NA,538.39,238,5.8767
57138,NA,670.43,1991,5.8772
56664,NA,553.07,47,5.8774
56908,NA,331.22,NA,5.8785
57050,NA,608.46,NA,5.8793
57101,NA,551.35,620,5.8796
57034,NA,690.41,NA,5.8805
56851,NA,283.14,NA,5.8811
57608,NA,107.07,NA,5.8812
57149,NA,439.33,5,5.8813
57290,NA,614.43,769,5.8815
56726,NA,482.37,397,5.8822
57140,NA,418.32,NA,5.8833
57487,NA,365.27,3095,5.8837
57289,NA,356.28,NA,5.8838
57175,NA,500.34,2176,5.8843
56514,NA,595.37,620,5.8865
56700,NA,465.31,NA,5.8872
57165,NA,695.31,267,5.8876
56838,NA,685.48,647,5.8888
57561,NA,526.31,2303,5.89
57148,NA,414.28,NA,5.8911
57093,NA,657.44,647,5.8913
57078,NA,410.27,NA,5.8935
57183,NA,625.47,591,5.8935
57262,NA,338.31,15,5.894
57300,NA,485.29,140,5.8944
56944,NA,413.27,NA,5.8965
57619,NA,282.28,782,5.8969
57211,NA,598.43,6539,5.8969
57059,NA,195.12,1983,5.897
57337,NA,516.37,NA,5.8973
57391,NA,797.47,624,5.8992000000000004
57635,NA,693.48,481,5.8998
57196,NA,289.14,NA,5.8999
57187,NA,384.35,164,5.9012
57313,NA,843.56,744,5.9049
57328,NA,537.25,NA,5.9054
57271,NA,529.25,NA,5.9058
57371,NA,644.39,360,5.9058
57189,NA,368.28,672,5.9073
56056,NA,385.29,164,5.9079
56343,NA,542.41,165,5.9081
57536,NA,275.2,33,5.9091
57427,NA,219.17,NA,5.9091
57312,NA,394.2,NA,5.9151
57565,NA,595.46,NA,5.9156
57241,NA,507.27,422,5.9159
57415,NA,587.42,NA,5.9167
57386,NA,365.3,3450,5.9187
57717,NA,651.45,1095,5.92
57329,NA,380.32,NA,5.9201
56997,NA,481.35,NA,5.9206
57627,NA,647.45,NA,5.9232
57895,NA,495.31,NA,5.9244
57377,NA,455.33,NA,5.9259
57465,NA,412.34,2136,5.9261
57616,NA,616.34,NA,5.9281
57490,NA,737.48,1284,5.9285
57478,NA,446.33,NA,5.9303
57188,NA,481.36,2911,5.9306
57303,NA,352.29,NA,5.9307
57063,NA,479.28,NA,5.9307
57947,NA,366.23,2622,5.9311
57555,NA,328.29,751,5.9313
57458,NA,673.46,3365,5.9313
57690,NA,642.49,591,5.9347
57547,NA,850.07,165,5.9352
57453,NA,1062.14,417,5.9354
57514,NA,1053.12,417,5.9377
57602,NA,614.39,769,5.9381
57416,NA,485.32,NA,5.9381
57429,NA,690.48,NA,5.9383
57684,NA,347.34,NA,5.9384
57145,NA,678.47,NA,5.9402
57993,NA,533.32,NA,5.9405
57613,NA,732.51,149,5.9413
57784,NA,441.34,5992,5.9414
56891,NA,568.46,4838,5.9417
57507,NA,381.3,NA,5.9423
57403,NA,441.37,5,5.9424
57286,NA,403.28,1835,5.9425
57942,NA,587.39,NA,5.9426
57641,NA,476.37,1992,5.943
57537,NA,350.31,2700,5.9437
57626,NA,452.24,NA,5.9438
57316,NA,695.47,NA,5.9447
57661,NA,430.32,NA,5.9455
57634,NA,903.56,NA,5.946
57976,NA,349.2,2622,5.9472
57790,NA,399.36,3359,5.9476
56934,NA,457.3,248,5.9481
57293,NA,586.43,1646,5.9488
57116,NA,547.18,NA,5.9503
57597,NA,467.33,NA,5.9516
58361,NA,538.72,NA,5.9519
57872,NA,480.41,NA,5.9542
57442,NA,445.35,3184,5.9569
57587,NA,682,NA,5.9584
57186,NA,564.42,165,5.9585
57208,NA,717.49,NA,5.9588
57557,NA,411.21,1153,5.9589
57680,NA,411.36,4031,5.9597
59008,NA,433.34,3359,5.9597
59812,NA,604.39,317,5.9609
57560,NA,361.24,NA,5.9628
58181,NA,275.26,29,5.9629
57498,NA,292.29,29,5.9629
58642,NA,417.34,1483,5.9634
57383,NA,898.65,54,5.9648
57820,NA,718.47,NA,5.9654
57779,NA,421.34,5,5.9655
58178,NA,399.32,NA,5.9664
57295,NA,481.33,NA,5.9678
57862,NA,629.43,NA,5.9678
58150,NA,500.32,3001,5.968
57677,NA,733.01,165,5.9693
57833,NA,681.5,NA,5.9713
57032,NA,663.46,481,5.9725
57434,NA,754.52,NA,5.9732
58585,NA,419.32,446,5.9743
57718,NA,405.25,1596,5.9761
57758,NA,682.97,481,5.9763
58208,NA,396.33,2831,5.978
57308,"Candidate Dihydroxylated bile acid (delta mass 488.3254; sirius atomic difference: 28C, 44H, 2N, 5O; buddy atomic difference: 28C, 44H, 2N, 5O)",881.63,54,5.9784
57650,NA,711,165,5.979
57885,NA,480.35,1578,5.9799
57969,NA,563.4,5604,5.9814
58081,NA,539.37,78,5.982
57818,NA,562.42,16,5.9838
57832,NA,468.44,NA,5.985
57971,NA,436.34,446,5.9872
58233,NA,298.35,100,5.9888
57282,NA,458.33,NA,5.9898
57853,NA,452.37,1253,5.9899
58030,NA,149.02,1330,5.9905
58556,NA,523.71,4390,5.9909
57936,NA,441.3,5992,5.9914
58146,NA,669.38,NA,5.9928
57813,NA,520.38,809,5.993
57765,NA,525.34,5347,5.993
57727,NA,631.44,481,5.9935
58068,NA,574.35,NA,5.9936
58153,NA,520.4,650,5.9941
58008,NA,549.9,NA,5.9942
58264,NA,638.4,NA,5.9956
58341,NA,658.51,29,5.9962
57869,NA,702.47,240,5.9986
58013,NA,688.99,165,5.999
57759,NA,634.41,NA,5.9997
58496,NA,622.4,NA,6.0005
58250,NA,567.35,NA,6.0008
58487,NA,414.36,279,6.0045
58047,NA,104.11,57,6.0052
58694,NA,524.05,4390,6.0053
57392,NA,437.36,NA,6.0064
59147,NA,423.29,NA,6.007
58017,NA,399.4,2778,6.0073
58537,NA,490.37,421,6.0078
58063,NA,499.38,NA,6.0078
57572,NA,376.32,NA,6.0096
58309,NA,636.45,3350,6.0098
58035,NA,659.48,165,6.0101
58453,NA,702.54,29,6.0103
58069,NA,336.33,2001,6.0106
58298,NA,385.2,NA,6.0107
58074,NA,666.97,165,6.0114
58163,NA,716.49,792,6.0127
58237,NA,505.28,NA,6.0132
58358,NA,560.36,1825,6.0145
58192,NA,280.26,4937,6.015
58188,NA,495.38,NA,6.0155
58034,NA,384.31,965,6.016
58173,NA,384.28,NA,6.0164
58861,NA,551.43,NA,6.0179
58114,NA,435.23,NA,6.0183
57796,NA,543.35,NA,6.0184
58278,NA,456.32,NA,6.0193
58092,NA,530.35,140,6.0193
56432,NA,614.48,29,6.0234
57815,NA,710.5,2495,6.0244
58103,NA,430.35,1159,6.0293
58113,NA,430.27,NA,6.0294
57983,NA,688.48,194,6.0319
61655,NA,429.26,5704,6.0321
58303,NA,811.48,4659,6.0343
58931,NA,435.35,6688,6.0347
58311,NA,869.58,744,6.0348
58362,NA,357.24,NA,6.0364
58141,NA,502.39,414,6.0372
58095,NA,754.02,NA,6.0396
58273,NA,746.51,5364,6.0418
58231,NA,270.28,250,6.0421
57783,NA,438.36,NA,6.0435
58334,NA,283.21,3040,6.0441
58312,NA,690.43,NA,6.0442
59367,NA,347.22,NA,6.0447
58469,NA,444.33,NA,6.045
58006,NA,559.52,1831,6.0456
58417,NA,469.35,NA,6.0472
58442,NA,375.27,3502,6.0483
58024,NA,495.28,NA,6.0488
58732,NA,496.38,397,6.0494
58885,NA,702.48,5364,6.0503
58923,NA,509.04,1554,6.0504
59006,NA,570.46,29,6.0529
56723,NA,397.33,279,6.0533
58365,NA,824.6,NA,6.0533
58401,NA,396.31,NA,6.0544
58413,NA,648.42,NA,6.0551
58768,NA,333.24,NA,6.0553
58124,NA,663.46,481,6.0561
58476,NA,297.28,279,6.058
59314,NA,541.35,NA,6.0604
58222,NA,615.45,NA,6.0608
58452,NA,421.26,NA,6.0621
59218,NA,665.5,2819,6.0624
58660,NA,401.27,NA,6.0626
58530,NA,538.39,140,6.0628
58580,NA,454.28,NA,6.0648
58425,NA,411.3,NA,6.0654
58927,NA,406.29,NA,6.0663
58787,NA,343.13,NA,6.0669
59369,NA,538.41,NA,6.0693
58573,NA,544.33,NA,6.0698
58191,NA,753.52,NA,6.0703
58980,NA,507.31,6109,6.0704
58707,NA,587.74,165,6.071
58470,NA,393.28,981,6.0719
58514,NA,540.41,397,6.0723
58106,NA,423.25,NA,6.0748
58876,NA,317.21,NA,6.0755
58721,NA,777.06,1646,6.0761
58955,NA,638.94,481,6.0773
58628,NA,543.05,NA,6.0774
58594,NA,369.3,NA,6.0775
58272,NA,664.43,1387,6.0784
58534,NA,564.3,1691,6.079
58761,NA,451.35,2911,6.0791
58718,NA,400.31,NA,6.0792
58599,NA,821.45,NA,6.0794
58743,NA,510.36,2963,6.0802
58769,NA,526.43,29,6.0804
58440,NA,671.46,647,6.0808
58727,NA,612.45,6539,6.0812
58710,NA,585.41,NA,6.0823
58726,NA,639.39,1483,6.083
58840,NA,352.31,2831,6.0831
57449,NA,394.26,2866,6.0833
59175,NA,413.31,NA,6.0834
58479,NA,466.35,75,6.0836
58987,NA,407.28,304,6.0837
58770,NA,358.27,79,6.0864
59749,NA,444.29,468,6.0865
